englishName,monoNameIndex,internalName,nameTag,pickupSize,nameStrId,descriptionStrId,categoryStrId,locationStrId,unitStrId,sizeStrId,isRare,ignoresHole,volume,isCollectible,pickupVolumePenalty,pickupVolume
Paperback,892,BOOK02_C,,139,OT_OBJ_0893,OT_CMM_0893,OT_CTG_011,OT_MPN_033,UI_SYS_069,UI_NIC_010,FALSE,FALSE,0.0001420092,TRUE,0.5,0.0000710046
Encyclopedia,893,BOOK03_C,,358,OT_OBJ_0894,OT_CMM_0894,OT_CTG_011,OT_MPN_033,UI_SYS_069,UI_NIC_011,FALSE,FALSE,0.002413127,TRUE,0.5,0.0012065635
Dictionary,894,BOOK04_C,,270,OT_OBJ_0895,OT_CMM_0895,OT_CTG_011,OT_MPN_033,UI_SYS_069,UI_NIC_011,FALSE,FALSE,0.0010336,TRUE,0.5,0.0005168
Math Workbook,895,BOOK05_C,,162,OT_OBJ_0896,OT_CMM_0896,OT_CTG_011,OT_MPN_033,UI_SYS_069,UI_NIC_010,FALSE,FALSE,0.000224875,TRUE,0.5,0.0001124375
Kanji Workbook,896,BOOK06_C,,162,OT_OBJ_0897,OT_CMM_0897,OT_CTG_011,OT_MPN_040,UI_SYS_069,UI_NIC_010,FALSE,FALSE,0.000224875,TRUE,0.5,0.0001124375
Comic,897,BOOK07_C,,287,OT_OBJ_0898,OT_CMM_0898,OT_CTG_011,OT_MPN_033,UI_SYS_069,UI_NIC_011,FALSE,FALSE,0.0012432,TRUE,0.5,0.0006216
Helicopter,898,PLANE02_F,,9102,OT_OBJ_0899,OT_CMM_0899,OT_CTG_067,OT_MPN_044,UI_SYS_072,UI_NIC_017,FALSE,FALSE,39.49252,TRUE,0.8,31.594016
Prop Plane,899,PLANE03_F,,20094,OT_OBJ_0900,OT_CMM_0900,OT_CTG_080,OT_MPN_063,UI_SYS_072,UI_NIC_019,FALSE,FALSE,424.8318,TRUE,0.8,339.86544
Diary,900,NOTE01_C,,194,OT_OBJ_0901,OT_CMM_0901,OT_CTG_011,OT_MPN_033,UI_SYS_069,UI_NIC_010,FALSE,FALSE,0.0003876,TRUE,0.8,0.00031008
Drainboard,901,SUNOKO_E,,420,OT_OBJ_0902,OT_CMM_0902,OT_CTG_024,OT_MPN_045,UI_SYS_066,UI_NIC_012,FALSE,FALSE,0.003893007,TRUE,0.8,0.0031144056
Newspaper,902,NEWS01_C,,215,OT_OBJ_0903,OT_CMM_0903,OT_CTG_025,OT_MPN_033,UI_SYS_066,UI_NIC_011,FALSE,FALSE,0.0005225717,TRUE,0.5,0.00026128585
Leaflet,903,NEWS02_C,,168,OT_OBJ_0904,OT_CMM_0904,OT_CTG_025,OT_MPN_033,UI_SYS_066,UI_NIC_010,FALSE,FALSE,0.00024948,TRUE,0.25,0.00006237
Weekly Magazine,904,NEWS03_C,,300,OT_OBJ_0905,OT_CMM_0905,OT_CTG_011,OT_MPN_033,UI_SYS_069,UI_NIC_011,FALSE,FALSE,0.001421832,TRUE,0.5,0.000710916
Caramel Box,905,CARAMEL01_B,,113,OT_OBJ_0906,OT_CMM_0906,OT_CTG_005,OT_MPN_033,UI_SYS_064,UI_NIC_010,FALSE,FALSE,0.0000765,TRUE,0.8,0.0000612
Caramel,906,CARAMEL02_A,,44,OT_OBJ_0907,OT_CMM_0907,OT_CTG_005,OT_MPN_033,UI_SYS_057,UI_NIC_009,FALSE,FALSE,0.0000046505,TRUE,0.8,0.0000037204
Gum (Pack),907,GUM01_A,,85,OT_OBJ_0908,OT_CMM_0908,OT_CTG_005,OT_MPN_033,UI_SYS_064,UI_NIC_010,FALSE,FALSE,0.0000330001,TRUE,0.8,0.00002640008
Gum,908,GUM02_A,,45,OT_OBJ_0909,OT_CMM_0909,OT_CTG_005,OT_MPN_033,UI_SYS_066,UI_NIC_009,FALSE,FALSE,0.00000495,TRUE,0.8,0.00000396
Pencil Sharpener,909,PENCILK_B,,298,OT_OBJ_0910,OT_CMM_0910,OT_CTG_012,OT_MPN_033,UI_SYS_057,UI_NIC_011,FALSE,FALSE,0.001389057,TRUE,0.8,0.0011112456
B Pencil,910,PENCIL01_B,,43,OT_OBJ_0911,OT_CMM_0911,OT_CTG_012,OT_MPN_033,UI_SYS_058,UI_NIC_009,FALSE,FALSE,0.00000441,TRUE,0.8,0.000003528
#2 Pencil,911,PENCIL02_B,,41,OT_OBJ_0912,OT_CMM_0912,OT_CTG_012,OT_MPN_033,UI_SYS_058,UI_NIC_009,FALSE,FALSE,0.0000037694,TRUE,0.8,0.00000301552
Kettle,912,YAKAN01_C,,729,OT_OBJ_0913,OT_CMM_0913,OT_CTG_007,OT_MPN_052,UI_SYS_057,UI_NIC_012,FALSE,FALSE,0.02032403,TRUE,0.8,0.016259224
Rich Haul Flag #2,913,FLAG03_F,,5937,OT_OBJ_0914,OT_CMM_0914,OT_CTG_054,OT_MPN_056,UI_SYS_058,UI_NIC_016,FALSE,FALSE,10.95947,TRUE,0.8,8.767576
Rich Haul Flag #4,914,FLAG04_F,,7123,OT_OBJ_0915,OT_CMM_0915,OT_CTG_054,OT_MPN_045,UI_SYS_058,UI_NIC_017,FALSE,FALSE,18.92766,TRUE,0.8,15.142128
Oil Tanker,915,OILSHIP01_G,,215106,OT_OBJ_0916,OT_CMM_0916,OT_CTG_051,OT_MPN_062,UI_SYS_071,UI_NIC_019,FALSE,FALSE,521145.4,TRUE,0.8,416916.32
Wooden Bench,916,ENDAI_E,Flat,1840,OT_OBJ_0917,OT_CMM_0917,OT_CTG_038,OT_MPN_034,UI_SYS_059,UI_NIC_014,FALSE,FALSE,0.3265085,TRUE,0.8,0.2612068
Photo Booth,917,PHOTOBOX_E,,3459,OT_OBJ_0918,OT_CMM_0918,OT_CTG_061,OT_MPN_043,UI_SYS_059,UI_NIC_016,FALSE,FALSE,2.1672,TRUE,0.8,1.73376
Battery,918,BATTERY01_B,,98,OT_OBJ_0919,OT_CMM_0919,OT_CTG_051,OT_MPN_033,UI_SYS_057,UI_NIC_010,FALSE,FALSE,0.0000501821,TRUE,0.8,0.00004014568
9-Volt Battery,919,BATTERY02_B,,74,OT_OBJ_0920,OT_CMM_0920,OT_CTG_051,OT_MPN_033,UI_SYS_057,UI_NIC_010,FALSE,FALSE,0.0000219411,TRUE,0.8,0.00001755288
Storm Cloud,920,CLOUD02_G,,309162,OT_OBJ_0921,OT_CMM_0921,OT_CTG_047,OT_MPN_063,UI_SYS_057,UI_NIC_020,FALSE,FALSE,1547232,TRUE,0.8,1237785.6
Oni Island,921,ONIGASHIMA01_G,,226851,OT_OBJ_0922,OT_CMM_0922,OT_CTG_047,OT_MPN_063,UI_SYS_061,UI_NIC_019,TRUE,FALSE,611255.6,TRUE,0.8,489004.48
Abalone Island,922,ISLAND03_G,,394739,OT_OBJ_0923,OT_CMM_0923,OT_CTG_065,OT_MPN_063,UI_SYS_061,UI_NIC_020,FALSE,FALSE,3220536,TRUE,0.8,2576428.8
Cockle Island,923,ISLAND04_G,,278472,OT_OBJ_0924,OT_CMM_0924,OT_CTG_065,OT_MPN_063,UI_SYS_061,UI_NIC_019,FALSE,FALSE,1130691,TRUE,0.8,904552.8
Starfish Island,924,ISLAND05_G,,194913,OT_OBJ_0925,OT_CMM_0925,OT_CTG_065,OT_MPN_063,UI_SYS_061,UI_NIC_019,FALSE,FALSE,387722.9,TRUE,0.8,310178.32
Tsunami Island,925,ISLAND06_G,,48412,OT_OBJ_0926,OT_CMM_0926,OT_CTG_065,OT_MPN_063,UI_SYS_061,UI_NIC_019,FALSE,FALSE,5941.009,TRUE,0.8,4752.8072
Top Shell Island,926,ISLAND07_G,,541939,OT_OBJ_0927,OT_CMM_0927,OT_CTG_065,OT_MPN_063,UI_SYS_061,UI_NIC_020,FALSE,FALSE,8333890,TRUE,0.8,6667112
Anchor Island,927,ISLAND08_G,,133221,OT_OBJ_0928,OT_CMM_0928,OT_CTG_065,OT_MPN_063,UI_SYS_061,UI_NIC_019,FALSE,FALSE,123798.7,TRUE,0.8,99038.96
Nagisa Island,928,ISLAND01_G,,311707,OT_OBJ_0929,OT_CMM_0929,OT_CTG_065,OT_MPN_063,UI_SYS_061,UI_NIC_020,FALSE,FALSE,1585762,TRUE,0.8,1268609.6
Traffic Signal,929,SIGNAL01_E,,6341,OT_OBJ_0930,OT_CMM_0930,OT_CTG_060,OT_MPN_044,UI_SYS_059,UI_NIC_016,FALSE,FALSE,13.35075,TRUE,0.8,10.6806
Pedestrian Signal,930,SIGNAL02_E,,2722,OT_OBJ_0931,OT_CMM_0931,OT_CTG_060,OT_MPN_044,UI_SYS_059,UI_NIC_015,FALSE,FALSE,1.056445,TRUE,0.8,0.845156
Goldfish in a Bag,931,FISHBOWL01_C,,371,OT_OBJ_0932,OT_CMM_0932,OT_CTG_045,OT_MPN_037,UI_SYS_065,UI_NIC_011,FALSE,FALSE,0.002675904,TRUE,0.8,0.0021407232
Teahouse,932,SHOPTEA01_G,,14534,OT_OBJ_0933,OT_CMM_0933,OT_CTG_056,OT_MPN_044,UI_SYS_062,UI_NIC_018,FALSE,FALSE,160.776,TRUE,0.8,128.6208
Teahouse Banner,933,SHOPTER02_D,,2195,OT_OBJ_0934,OT_CMM_0934,OT_CTG_062,OT_MPN_044,UI_SYS_057,UI_NIC_015,FALSE,FALSE,0.5538747,TRUE,0.8,0.44309976
Fossil,934,KASEKI01_E,,5838,OT_OBJ_0935,OT_CMM_0935,OT_CTG_033,OT_MPN_049,UI_SYS_057,UI_NIC_016,FALSE,FALSE,10.42154,TRUE,0.8,8.337232
Ammonite,935,KASEKI02_E,,2987,OT_OBJ_0936,OT_CMM_0936,OT_CTG_033,OT_MPN_049,UI_SYS_057,UI_NIC_015,FALSE,FALSE,1.396138,TRUE,0.8,1.1169104
Survey Marker,936,SANKAKUTEN_C,,424,OT_OBJ_0937,OT_CMM_0937,OT_CTG_041,OT_MPN_040,UI_SYS_057,UI_NIC_012,FALSE,FALSE,0.004011403,TRUE,0.4,0.0016045612
Rock,937,PEBBLE01_C,,311,OT_OBJ_0938,OT_CMM_0938,OT_CTG_050,OT_MPN_040,UI_SYS_057,UI_NIC_011,FALSE,FALSE,0.001584848,TRUE,0.32,0.00050715136
Black Rock,938,PEBBLE02_C,,455,OT_OBJ_0939,OT_CMM_0939,OT_CTG_050,OT_MPN_040,UI_SYS_057,UI_NIC_012,FALSE,FALSE,0.004956085,TRUE,0.22,0.0010903387
Big Rock,939,PEBBLE03_C,,737,OT_OBJ_0940,OT_CMM_0940,OT_CTG_050,OT_MPN_040,UI_SYS_057,UI_NIC_012,FALSE,FALSE,0.02099779,TRUE,0.26,0.0054594254
Small Iceberg,940,ICEBERG01_G,,146504,OT_OBJ_0941,OT_CMM_0941,OT_CTG_037,OT_MPN_063,UI_SYS_057,UI_NIC_019,FALSE,FALSE,164645.7,TRUE,0.8,131716.56
Pointy Iceberg,941,ICEBERG02_G,,294954,OT_OBJ_0942,OT_CMM_0942,OT_CTG_037,OT_MPN_063,UI_SYS_057,UI_NIC_019,FALSE,FALSE,1343573,TRUE,0.8,1074858.4
Big Iceberg,942,ICEBERG03_G,,303492,OT_OBJ_0943,OT_CMM_0943,OT_CTG_037,OT_MPN_063,UI_SYS_057,UI_NIC_020,FALSE,FALSE,1463664,TRUE,0.8,1170931.2
The Oni Rock,943,ONIGASHIMA02_G,,195224,OT_OBJ_0944,OT_CMM_0944,OT_CTG_047,OT_MPN_063,UI_SYS_061,UI_NIC_019,FALSE,FALSE,389581.1,TRUE,0.8,311664.88
Fried Rice,944,KOZARA03_C,,757,OT_OBJ_0945,OT_CMM_0945,OT_CTG_004,OT_MPN_041,UI_SYS_057,UI_NIC_012,FALSE,FALSE,0.02276135,TRUE,0.8,0.01820908
Roast Pork,945,KOZARA04_C,,1282,OT_OBJ_0946,OT_CMM_0946,OT_CTG_004,OT_MPN_041,UI_SYS_057,UI_NIC_013,TRUE,FALSE,0.1104383,TRUE,0.8,0.08835064
Ramen,946,DONBURI01_C,,465,OT_OBJ_0947,OT_CMM_0947,OT_CTG_004,OT_MPN_041,UI_SYS_057,UI_NIC_012,FALSE,FALSE,0.005286297,TRUE,0.8,0.0042290376
Eggplant,947,NASUBI01_B,Food,178,OT_OBJ_0948,OT_CMM_0948,OT_CTG_002,OT_MPN_034,UI_SYS_057,UI_NIC_010,FALSE,FALSE,0.0002983083,TRUE,0.8,0.00023864664
Tomato,948,TOMATO01_B,,165,OT_OBJ_0949,OT_CMM_0949,OT_CTG_002,OT_MPN_034,UI_SYS_057,UI_NIC_010,FALSE,FALSE,0.0002394804,TRUE,0.8,0.00019158432
Cucumber,949,CUCUMBER01_B,,109,OT_OBJ_0950,OT_CMM_0950,OT_CTG_002,OT_MPN_034,UI_SYS_058,UI_NIC_010,FALSE,FALSE,0.0000695092,TRUE,0.8,0.00005560736
Cutting Board,950,COOKMAT_C,,431,OT_OBJ_0951,OT_CMM_0951,OT_CTG_008,OT_MPN_036,UI_SYS_066,UI_NIC_012,FALSE,FALSE,0.004202187,TRUE,0.8,0.0033617496
Don't Rush Out!,951,TRAFFICKID_D,,1435,OT_OBJ_0952,OT_CMM_0952,OT_CTG_060,OT_MPN_043,UI_SYS_060,UI_NIC_013,FALSE,FALSE,0.154836,TRUE,0.8,0.1238688
Tire,952,TIRE_D,,1149,OT_OBJ_0953,OT_CMM_0953,OT_CTG_066,OT_MPN_042,UI_SYS_057,UI_NIC_013,FALSE,FALSE,0.07951813,TRUE,0.8,0.063614504
Winners' Podium,953,VICTORYSTEP_D,,2247,OT_OBJ_0954,OT_CMM_0954,OT_CTG_046,OT_MPN_045,UI_SYS_059,UI_NIC_015,FALSE,FALSE,0.5942503,TRUE,0.8,0.47540024
Pizza,954,PIZZA01_C,,426,OT_OBJ_0955,OT_CMM_0955,OT_CTG_004,OT_MPN_043,UI_SYS_066,UI_NIC_012,FALSE,FALSE,0.004048957,TRUE,0.8,0.0032391656
Price Tag,955,PRICETAG01_C,980,810,OT_OBJ_0956,OT_CMM_0956,OT_CTG_056,OT_MPN_041,UI_SYS_057,UI_NIC_013,FALSE,FALSE,0.02789062,TRUE,0.8,0.022312496
Price Tag,956,PRICETAG02_C,198,903,OT_OBJ_0957,OT_CMM_0957,OT_CTG_056,OT_MPN_041,UI_SYS_057,UI_NIC_013,FALSE,FALSE,0.0386699,TRUE,0.8,0.03093592
Wall (Short),957,FENCE03B_F,???,5469,OT_OBJ_0958,OT_CMM_0958,,,UI_SYS_066,,FALSE,FALSE,8.569598,FALSE,0.08,0.68556784
Cow Pylon,958,PILON10_D,,1500,OT_OBJ_0959,OT_CMM_0959,OT_CTG_040,OT_MPN_052,UI_SYS_057,UI_NIC_013,TRUE,FALSE,0.1769004,TRUE,0.01,0.001769004
Carrot,959,CARROT01_C,,570,OT_OBJ_0960,OT_CMM_0960,OT_CTG_002,OT_MPN_043,UI_SYS_058,UI_NIC_012,FALSE,FALSE,0.009727404,TRUE,0.8,0.0077819232
Display Menu,960,SHOPHUGU04_D,,1688,OT_OBJ_0961,OT_CMM_0961,OT_CTG_063,OT_MPN_041,UI_SYS_057,UI_NIC_014,FALSE,FALSE,0.2520001,TRUE,0.8,0.20160008
Ramen Sign,961,SHOPCH04_D,,1794,OT_OBJ_0962,OT_CMM_0962,OT_CTG_062,OT_MPN_041,UI_SYS_057,UI_NIC_014,FALSE,FALSE,0.3024001,TRUE,0.8,0.24192008
Wok,962,CHINABE_C,,961,OT_OBJ_0963,OT_CMM_0963,OT_CTG_008,OT_MPN_041,UI_SYS_057,UI_NIC_013,FALSE,FALSE,0.04654583,TRUE,0.8,0.037236664
Birthday Cake,963,CAKE02_C,,797,OT_OBJ_0964,OT_CMM_0964,OT_CTG_046,OT_MPN_041,UI_SYS_057,UI_NIC_012,FALSE,FALSE,0.02658176,TRUE,0.8,0.021265408
Chocolate Cake,964,CAKE03_C,,563,OT_OBJ_0965,OT_CMM_0965,OT_CTG_005,OT_MPN_041,UI_SYS_057,UI_NIC_012,FALSE,FALSE,0.009376762,TRUE,0.8,0.0075014096
Cheesecake,965,CAKE04_C,,561,OT_OBJ_0966,OT_CMM_0966,OT_CTG_005,OT_MPN_041,UI_SYS_057,UI_NIC_012,FALSE,FALSE,0.009292124,TRUE,0.8,0.0074336992
Shortcake,966,CAKE05_C,,513,OT_OBJ_0967,OT_CMM_0967,OT_CTG_005,OT_MPN_041,UI_SYS_057,UI_NIC_012,FALSE,FALSE,0.007092974,TRUE,0.8,0.0056743792
Wedding Cake,967,CAKE06_D,,1810,OT_OBJ_0968,OT_CMM_0968,OT_CTG_046,OT_MPN_041,UI_SYS_057,UI_NIC_014,FALSE,FALSE,0.3107315,TRUE,0.8,0.2485852
Cooler,968,COOLBOX01_C,,969,OT_OBJ_0969,OT_CMM_0969,OT_CTG_019,OT_MPN_045,UI_SYS_064,UI_NIC_013,FALSE,FALSE,0.04770146,TRUE,0.8,0.038161168
Café,969,SHOPKISSA01_G,,11305,OT_OBJ_0970,OT_CMM_0970,OT_CTG_056,OT_MPN_041,UI_SYS_062,UI_NIC_018,FALSE,FALSE,75.67004,TRUE,0.8,60.536032
Food Sample,970,SHOPKISSA02_D,,1765,OT_OBJ_0971,OT_CMM_0971,OT_CTG_020,OT_MPN_044,UI_SYS_057,UI_NIC_014,FALSE,FALSE,0.2883039,TRUE,0.8,0.23064312
Umbrella Shop,971,SHOPKASA01_G,,12776,OT_OBJ_0972,OT_CMM_0972,OT_CTG_056,OT_MPN_044,UI_SYS_062,UI_NIC_018,FALSE,FALSE,109.1976,TRUE,0.8,87.35808
Umbrella Shop Sign,972,SHOPKASA02_D,,1149,OT_OBJ_0973,OT_CMM_0973,OT_CTG_062,OT_MPN_044,UI_SYS_057,UI_NIC_013,FALSE,FALSE,0.07962795,TRUE,0.8,0.06370236
Tulip Bouquet,973,FLOWERTABA01_C,,948,OT_OBJ_0974,OT_CMM_0974,OT_CTG_046,OT_MPN_041,UI_SYS_057,UI_NIC_013,FALSE,FALSE,0.04472449,TRUE,0.8,0.035779592
Flower Bouquet,974,FLOWERTABA02_C,,874,OT_OBJ_0975,OT_CMM_0975,OT_CTG_046,OT_MPN_041,UI_SYS_057,UI_NIC_013,FALSE,FALSE,0.0350237,TRUE,0.8,0.02801896
Hydrangea,975,FLOWERPOT01_D,,1358,OT_OBJ_0976,OT_CMM_0976,OT_CTG_028,OT_MPN_041,UI_SYS_057,UI_NIC_013,FALSE,FALSE,0.1313231,TRUE,0.8,0.10505848
Flower Pot,976,FLOWERPOT02_D,Yellow,1156,OT_OBJ_0977,OT_CMM_0977,OT_CTG_028,OT_MPN_041,UI_SYS_057,UI_NIC_013,FALSE,FALSE,0.08106485,TRUE,0.8,0.06485188
Flower Pot,977,FLOWERPOT03_C,Brown,465,OT_OBJ_0978,OT_CMM_0978,OT_CTG_028,OT_MPN_041,UI_SYS_057,UI_NIC_012,FALSE,FALSE,0.005285782,TRUE,0.8,0.0042286256
Flower Pot,978,FLOWERPOT04_C,Blue,396,OT_OBJ_0979,OT_CMM_0979,OT_CTG_028,OT_MPN_041,UI_SYS_057,UI_NIC_011,FALSE,FALSE,0.003263234,TRUE,0.8,0.0026105872
Flower Basket,979,FLOWERPOT05_C,Yellow,491,OT_OBJ_0980,OT_CMM_0980,OT_CTG_028,OT_MPN_041,UI_SYS_057,UI_NIC_012,FALSE,FALSE,0.006223293,TRUE,0.8,0.0049786344
Flower Basket,980,FLOWERPOT06_C,Green,493,OT_OBJ_0981,OT_CMM_0981,OT_CTG_028,OT_MPN_041,UI_SYS_057,UI_NIC_012,FALSE,FALSE,0.00628618,TRUE,0.8,0.005028944
Microphone Stand,981,STAGE02_D,,1701,OT_OBJ_0982,OT_CMM_0982,OT_CTG_029,OT_MPN_045,UI_SYS_058,UI_NIC_014,FALSE,FALSE,0.2580644,TRUE,0.8,0.20645152
Spotlight,982,STAGE03_D,Big,2588,OT_OBJ_0983,OT_CMM_0983,OT_CTG_035,OT_MPN_045,UI_SYS_059,UI_NIC_015,FALSE,FALSE,0.908043,TRUE,0.8,0.7264344
Spotlight,983,STAGE04_D,Small,683,OT_OBJ_0984,OT_CMM_0984,OT_CTG_035,OT_MPN_045,UI_SYS_059,UI_NIC_012,FALSE,FALSE,0.01673685,TRUE,0.8,0.01338948
TV Camera,984,STAGE05_D,,2775,OT_OBJ_0985,OT_CMM_0985,OT_CTG_023,OT_MPN_045,UI_SYS_059,UI_NIC_015,FALSE,FALSE,1.119302,TRUE,0.8,0.8954416
Flea Market,985,GARAKUTA_D,,1669,OT_OBJ_0986,OT_CMM_0986,OT_CTG_062,OT_MPN_043,UI_SYS_057,UI_NIC_014,FALSE,FALSE,0.2438256,TRUE,0.8,0.19506048
Peach,986,MOMO01_B,,251,OT_OBJ_0987,OT_CMM_0987,OT_CTG_003,OT_MPN_041,UI_SYS_057,UI_NIC_011,FALSE,FALSE,0.000828056,TRUE,0.8,0.0006624448
Onigiri (Rice Ball),987,ONIGIRI01_B,,175,OT_OBJ_0988,OT_CMM_0988,OT_CTG_006,OT_MPN_034,UI_SYS_057,UI_NIC_010,FALSE,FALSE,0.000281241,TRUE,0.8,0.0002249928
Big Peach,988,MOMO03_D,,1005,OT_OBJ_0989,OT_CMM_0989,,,UI_SYS_057,,FALSE,FALSE,0.05318609,FALSE,0.8,0.042548872
Pear,989,PEAR01_B,,246,OT_OBJ_0990,OT_CMM_0990,OT_CTG_003,OT_MPN_041,UI_SYS_057,UI_NIC_011,FALSE,FALSE,0.0007840674,TRUE,0.8,0.00062725392
Big Pear,990,PEAR02_C,,369,OT_OBJ_0991,OT_CMM_0991,OT_CTG_003,OT_MPN_041,UI_SYS_057,UI_NIC_011,FALSE,FALSE,0.002646227,TRUE,0.8,0.0021169816
Melon,991,MELON01_C,,404,OT_OBJ_0992,OT_CMM_0992,OT_CTG_003,OT_MPN_041,UI_SYS_057,UI_NIC_012,FALSE,FALSE,0.003477438,TRUE,0.8,0.0027819504
Monster Melon,992,MELON02_C,,607,OT_OBJ_0993,OT_CMM_0993,OT_CTG_003,OT_MPN_041,UI_SYS_057,UI_NIC_012,FALSE,FALSE,0.01173635,TRUE,0.8,0.00938908
Apple,993,APPLE01_B,,246,OT_OBJ_0994,OT_CMM_0994,OT_CTG_003,OT_MPN_034,UI_SYS_057,UI_NIC_011,FALSE,FALSE,0.0007840674,TRUE,0.8,0.00062725392
Monster Apple,994,APPLE02_C,,369,OT_OBJ_0995,OT_CMM_0995,OT_CTG_003,OT_MPN_041,UI_SYS_057,UI_NIC_011,FALSE,FALSE,0.002646227,TRUE,0.8,0.0021169816
Cherries,995,CHERRY01_A,,80,OT_OBJ_0996,OT_CMM_0996,OT_CTG_003,OT_MPN_034,UI_SYS_057,UI_NIC_010,FALSE,FALSE,0.0000273799,TRUE,0.8,0.00002190392
Monster Cherries,996,CHERRY02_B,,120,OT_OBJ_0997,OT_CMM_0997,OT_CTG_003,OT_MPN_034,UI_SYS_057,UI_NIC_010,FALSE,FALSE,0.0000924072,TRUE,0.8,0.00007392576
Strawberry,997,ICHIGO01_A,,72,OT_OBJ_0998,OT_CMM_0998,OT_CTG_003,OT_MPN_034,UI_SYS_057,UI_NIC_010,FALSE,FALSE,0.0000198287,TRUE,0.8,0.00001586296
Giant Strawberry,998,ICHIGO02_B,,108,OT_OBJ_0999,OT_CMM_0999,OT_CTG_003,OT_MPN_034,UI_SYS_057,UI_NIC_010,FALSE,FALSE,0.0000669219,TRUE,0.8,0.00005353752
Dove Statue,999,STATUE06_E,,1936,OT_OBJ_1000,OT_CMM_1000,OT_CTG_080,OT_MPN_043,UI_SYS_070,UI_NIC_014,FALSE,FALSE,0.3800541,TRUE,0.8,0.30404328
Girl Statue,1000,STATUE07_E,,3150,OT_OBJ_1001,OT_CMM_1001,OT_CTG_071,OT_MPN_044,UI_SYS_060,UI_NIC_016,FALSE,FALSE,1.637112,TRUE,0.8,1.3096896
Fish Statue,1001,STATUE08_E,,1689,OT_OBJ_1002,OT_CMM_1002,OT_CTG_079,OT_MPN_045,UI_SYS_065,UI_NIC_014,FALSE,FALSE,0.2525756,TRUE,0.8,0.20206048
Bear Cub Statue,1002,STATUE09_E,,1595,OT_OBJ_1003,OT_CMM_1003,OT_CTG_078,OT_MPN_044,UI_SYS_065,UI_NIC_014,FALSE,FALSE,0.2126685,TRUE,0.8,0.1701348
Nail Clipper,1003,TUMEKIRI_B,,125,OT_OBJ_1004,OT_CMM_1004,OT_CTG_021,OT_MPN_033,UI_SYS_057,UI_NIC_010,FALSE,FALSE,0.0001041849,TRUE,0.8,0.00008334792
Noticeboard,1004,STAGETITLE01_E,,1770,OT_OBJ_1005,OT_CMM_1005,OT_CTG_062,OT_MPN_041,UI_SYS_066,UI_NIC_014,FALSE,FALSE,0.2906251,TRUE,0.8,0.23250008
Cookie,1005,COOKIE01_A,,65,OT_OBJ_1006,OT_CMM_1006,OT_CTG_005,OT_MPN_033,UI_SYS_066,UI_NIC_010,FALSE,FALSE,0.0000149372,TRUE,0.8,0.00001194976
Cookie Sandwich,1006,COOKIE02_A,,58,OT_OBJ_1007,OT_CMM_1007,OT_CTG_005,OT_MPN_033,UI_SYS_057,UI_NIC_010,FALSE,FALSE,0.000010626,TRUE,0.8,0.0000085008
Baby Turtle,1007,KAMEEGGB_A,,890,OT_OBJ_1008,OT_CMM_1008,OT_CTG_079,OT_MPN_045,UI_SYS_065,UI_NIC_013,FALSE,FALSE,0.03695051,TRUE,0.8,0.029560408
Quail Chick,1008,EGG02B_A,,80,OT_OBJ_1009,OT_CMM_1009,OT_CTG_080,OT_MPN_039,UI_SYS_070,UI_NIC_010,FALSE,FALSE,0.0000271031,TRUE,0.8,0.00002168248
Chick,1009,EGG03B_B,,136,OT_OBJ_1010,OT_CMM_1010,OT_CTG_080,OT_MPN_039,UI_SYS_070,UI_NIC_010,FALSE,FALSE,0.0001333778,TRUE,0.8,0.00010670224
Ostrich Chick,1010,EGG04B_B,,603,OT_OBJ_1011,OT_CMM_1011,OT_CTG_080,OT_MPN_042,UI_SYS_070,UI_NIC_012,FALSE,FALSE,0.01150324,TRUE,0.8,0.009202592
Momotaro,1011,MOMO03B_D,,1005,OT_OBJ_1012,OT_CMM_1012,OT_CTG_048,OT_MPN_042,UI_SYS_060,UI_NIC_013,TRUE,FALSE,0.05318362,TRUE,0.8,0.042546896
Umbrella,1012,UMBRELLA01B_C,,1353,OT_OBJ_1013,OT_CMM_1013,OT_CTG_022,OT_MPN_044,UI_SYS_058,UI_NIC_013,FALSE,FALSE,0.129868,TRUE,0.8,0.1038944
Polka Dot Umbrella,1013,UMBRELLA02B_C,,1353,OT_OBJ_1014,OT_CMM_1014,OT_CTG_022,OT_MPN_044,UI_SYS_058,UI_NIC_013,FALSE,FALSE,0.129868,TRUE,0.8,0.1038944
Parasol,1014,UMBRELLA03B_C,,1353,OT_OBJ_1015,OT_CMM_1015,OT_CTG_013,OT_MPN_044,UI_SYS_058,UI_NIC_013,FALSE,FALSE,0.129868,TRUE,0.8,0.1038944
Jumbo Umbrella,1015,UMBRELLA04B_C,,2878,OT_OBJ_1016,OT_CMM_1016,OT_CTG_022,OT_MPN_044,UI_SYS_058,UI_NIC_015,TRUE,FALSE,1.248287,TRUE,0.8,0.9986296
Russian Doll (L),1016,MATORYO02_D,,1996,OT_OBJ_1017,OT_CMM_1017,OT_CTG_020,OT_MPN_053,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.4166207,TRUE,0.8,0.33329656
Russian Doll (M),1017,MATORYO03_D,,1644,OT_OBJ_1018,OT_CMM_1018,OT_CTG_020,OT_MPN_052,UI_SYS_060,UI_NIC_014,FALSE,FALSE,0.2326902,TRUE,0.8,0.18615216
