TEXT_ID,SPEAKER,JAPANESE,ENGLISH,FRENCH,GERMAN,ITALIAN,SPANISH
OT_CMM_0608,,イツモ　カーテンガ\nシマッテイテ\nイルノカ　ドウカ　フメイ,The curtains are\nalways closed. Is\nthere something\ngoing on inside?,Les rideaux sont\ntoujours fermés. Se\npasse-t-il quelque chose\nà l'intérieur ?,Die Vorhänge sind immer\nzugezogen. Geht da drin\netwas Zwielichtiges vor?,Tengono le tende sempre\nchiuse. Cos'avranno da\nnascondere?,Las cortinas están siempre\ncorridas. ¿Qué estará\npasando ahí dentro?
OT_CMM_0609,,ヒミツノ　チカシツガ\nアルラシイ,There seems to be a\nsecret passage in\nthis house.,On dirait qu'il y a un\npassage secret\ndans cette maison.,In diesem Haus scheint es\neinen Geheimgang zu geben.,Sembra che ci sia un\npassaggio segreto sotto\nla casa.,En esta casa parece que\nhay un pasadizo secreto.
OT_CMM_0610,,チョコットダケ\nデッパリガアルケド\nトレタリシナイノデ\nシンパイムヨウ,"There are bits that\nstick out, but\ndon't worry, they\nwon't come off.","La maison semble\ns'écailler, mais pas\nd'inquiétude, elle ne va\npas tomber en morceaux.","Da ragt hier und da etwas\nhervor, aber keine Sorge,\nda wird nichts abgehen.","Alcuni pezzi sporgono, ma\nnon dovrebbero cadere.","Algunos trozos sobresalen,\npero no te preocupes,\nno se desprenderán."
OT_CMM_0611,,シシュンキ　マッタダナカノ\nコドモガ　カヨウガッコウ\nベンキョウ　ブカツト\nイロイロ　イソガシソウダ,"Kids start here\njust as they hit\nadolescence. With\nall the extra-\ncurricular activities,\nthey're very busy.","Les enfants démarrent\nleur adolescence\nici. Avec toutes les \nactivités extra-scolaires,\nils sont très occupés.","Mit dieser Schule fangen\ndie Kinder an, wenn sie\netwas älter sind. Mit all\nden außerschulischen\nAktivitäten sind sie sehr\nbeschäftigt.",I bambini vengono qui\nquando diventano adolescenti.\nHanno così tante attività\nextra da non avere tempo\nper fare altro.,Los niños estudian aquí\ncuando se convierten en\nadolescentes. Tienen \nmuchas actividades\nextraescolares y están\nmuy ocupados.
OT_CMM_0612,,ショウガッコウヨリ\nジュギョウガ　ナガイノデ\nナカナカ　ナラナイ,"Classes are longer\nthan in elementary\nschool, so it won't\nchime as often.","Les cours sont plus\nlongs qu'à l'école\nélémentaire, alors elle\nsonne moins souvent.","Die Stunden sind länger\nals in der Grundschule,\ndarum läutet sie seltener.","Le lezioni sono più lunghe\nrispetto alla scuola\nelementare, quindi la\ncampanella suona di meno.","Las clases son más largas\nque en enseñanza primaria,\nasí que la campana suena\ncon menos frecuencia."
OT_CMM_0613,,イロンナ　モノガ\nヤスク　テニハイル\nタイムサービスチュウハ\nヒトガ　ムラガルラシイ,"Many people use\nthis store,\nespecially during\nsale time!","Beaucoup de gens viennent\ndans cette boutique,\nsurtout pendant la période\ndes soldes !","Hier kaufen viele Leute\nein, besonders beim\nSchlussverkauf!","È visitato da molta gente,\nspecie quando ci sono le\nofferte!",Aquí compra mucha gente.\n¡Sobre todo en época de\nrebajas!
OT_CMM_0614,,コレハ　アレミタイニ\nアシガ　ウゴイタリ\nシナイヨウダ,This store is not\nso large.\nIsn't that Our\nRoyal Rainbow!?,Cette boutique n'est pas\nsi grande. N'est-ce pas\nNotre arc-en-ciel royal ?!,"Dieser Laden ist kleiner.\nIst das nicht ""Unser\nKöniglicher Regenbogen""?!",Questo negozio è piuttosto\npiccolo. Ma quello non è\nil nostro Arcobaleno\nreale?!?,Esta tienda no es tan\ngrande. ¿No es eso\nNuestro Arcoíris Real?
OT_CMM_0615,,ヒタスラ　ワカメダケニ\nコダワッテイル　タダシ\nコンブハ　オーケーラシイ,This place makes a\nlot of seaweed for\nfood. Can you\nbelieve it?,"Cet endroit cuisine \nbeaucoup d'algues. \nC'est dingue, non ?",Hier wird eine Menge\nSeetang zu Nahrung\nverarbeitet. Kannst du dir\ndas vorstellen?,"Qui si preparano le alghe\nda mettere nel cibo.\nIncredibile, vero?",En este lugar procesan\nmuchas algas para\nsu consumo. ¿Te lo\npuedes creer?
OT_CMM_0616,,ホソクテ\nスゴク　タカイノデ\nソウジガ　タイヘン,This is very thin\nand tall. It must\nbe hard to clean.,C'est très fin et grand. \nÇa doit être dur à nettoyer.,Er ist sehr schmal und\nhoch. Sicher ist er\nschwer zu reinigen.,È molto alto e sottile.\nDev'essere difficile\nda pulire.,Es muy larga y estrecha.\nDebe de ser difícil de\nlimpiar.
OT_CMM_0617,,ユックリト　ヤスメルバショ\nシンセンナ　ウミノサチデ\nモテナシテ　クレルラシイ,Relax in this\nJapanese-style\nhotel. They will\nserve very fresh\nseafood.,Relaxez-vous dans\ncet hôtel de\nstyle japonais. Ils servent\ndes poissons\ntrès frais.,In diesem Hotel in\njapanischem Stil kann man\nausspannen. Es serviert\nsehr frischen Fisch.,Un albergo rilassante in\nstile giapponese. Servono\npesce fresco.,Relájate en este hotel de\nestilo japonés. Sirven un\nmarisco muy fresco.
OT_CMM_0618,,マチガイナク　ミ\nナニカト　セットニ\nナッテイルヨウダ,This is just one\npart of a\nbillboard.,C'est juste une partie d'un\npanneau.,Das ist nur ein Teil einer\nWerbetafel.,Questa è solo una parte\ndell'insegna.,Esto es parte de un\ncartel.
OT_CMM_0619,,ミタメ　ジュウシデ\nフトンヲ　ホセナイラシイ,This condo has\nstrict rules.\nPeople can't hang\ntheir laundry\noutside.,Cette copropriété à des\nrègles strictes.\nLes gens n'ont pas le\ndroit d'étendre leur linge\nà l'extérieur.,Dieses Wohnhaus hat\nstrenge Regeln. Die\nBewohner dürfen ihre\nWäsche nicht draußen\naufhängen.,Questo condominio ha\nregole molto rigide. Non\nsi può stendere il bucato\nfuori dal balcone.,Este bloque de pisos tiene\nunas normas muy estrictas.\nLa gente no puede tender\nla colada fuera.
OT_CMM_0620,,,,,,,
OT_CMM_0621,,ケイキガ　ワルクテ\nイロイロ　タイヘンラシイ,It looks like\nbusiness is not\ngoing very well.,On dirait que les affaires ne\nmarchent pas très bien.,Die Geschäfte laufen wohl\nnicht sehr gut.,A quanto pare gli affari\nnon vanno molto bene.,Parece que el negocio no\nestá yendo muy bien.
OT_CMM_0622,,イロイロナ　カイシャガ\nアツマッテイルヨウダ\nハイルマエニ\nカクニンガ　ヒツヨウ,There are many\ncompanies in this\nbuilding.,Il y a beaucoup\nd'entreprises dans\nce bâtiment.,In diesem Gebäude gibt es\nviele Firmen.,In questo edificio ci sono\ndiverse aziende.,En este edificio hay\nmuchas empresas.
OT_CMM_0623,,アラカジメ\nヤクソクシテイナイト\nナカニハ　ハイレナイ,You need an\nappointment to\nget inside this\nbuilding.,Il faut un rendez-vous\npour entrer à l'intérieur de\nce bâtiment.,"Um in dieses Gebäude zu\ngelangen, brauchst du\neinen Termin.",Per entrare in questo\nedificio bisogna prendere\nun appuntamento.,Para entrar en este\nedificio necesitas pedir\ncita.
OT_CMM_0624,,ヨルニ　ナッテモ\nアカリガ　キエナイ\nトテモ　イソガシソウダ,The lights never\nturn off. They must\nbe extremely busy.,Les lumières ne\ns'éteignent jamais. Ils \ndoivent être très occupés.,Hier brennt immer Licht.\nHier wird wohl viel\ngearbeitet.,Le luci non si spengono\nmai. Devono essere\nmolto occupati.,Las luces nunca se apagan.\nDeben de estar muy\nocupados.
OT_CMM_0625,,トクニ　リユウモナク\nタカサガ　チガウ\nソノブン　ソンヲシテイル,The height\nvaries for no\nparticular reason.,La hauteur varie sans raison\nparticulière.,Die Höhe ist aus keinem\nbestimmten Grund\nunterschiedlich.,"L'altezza può cambiare,\nma non c'è un motivo\nparticolare.",La altura varía sin\nningún motivo aparente.
OT_CMM_0626,,マドガ　タクサンアルノデ\nフクノガ　タイヘンソウダ,There are many\nwindows. It must be\nhard to clean them\nall.,Il y a beaucoup\nde fenêtres. Ça ne doit pas\nêtre facile de toutes les\nnettoyer.,"Es gibt viele Fenster. Es\nist bestimmt viel Arbeit,\ndie alle zu putzen.",Ha tantissime finestre.\nDev'essere un'impresa\npulirle tutte.,Hay muchas ventanas.\nLimpiarlas todas debe de\nser trabajoso.
OT_CMM_0627,,ニモツヲ　ハコブ　フネ\nコッソリ　ノッテイルヒトヲ\nドウスルカハ\nセンチョウ　シダイ,"If they find a\nstowaway, the\nCaptain will decide\nwhat to do.","S'ils trouvent un passager \nclandestin, le Capitaine \ndécidera quoi faire.","Wenn sie einen blinden\nPassagier finden,\nentscheidet der Kapitän,\nwas mit ihm geschieht.","Se c'è un clandestino a\nbordo, è il capitano a\ndecidere cosa farne.","Si encuentran a un\npolizón, el capitán\ndecidirá qué hacer."
OT_CMM_0628,,ヤキュウヲスルトキニ\nツカウ　キノボウ\nチガウ　モクテキデ\nツカッテハ　イケナイ,A wooden stick\nused for playing\nbaseball. No other\nuse recommended.,Un bâton en bois qui sert \nà jouer au base-ball. Ça ne \ndoit servir à rien d'autre.,"Ein hölzerner Knüppel, mit\ndem man Baseball spielt.\nEine andere Verwendung\nist nicht zu empfehlen.",Una stecca di legno usata\nnel baseball. È l'unico\nuso consentito.,Un palo de madera que se\nutiliza para jugar al\nbéisbol. No se recomienda\ndarle ningún otro uso.
OT_CMM_0629,,タクサン　ハシラナイト\nナカナカ　トベナイノデ\nカナリ　ヒロイ,Airplanes need a\nlong run-up before\nthey can take off.\nThis is huge!,Les avions ont\nbesoin de beaucoup\nd'élan pour décoller.\nVraiment beaucoup !,"Flugzeuge brauchen sehr\ngroßen Anlauf, bevor sie\nabheben können. Der hier\nist riesig!",Agli aerei serve una lunga\nrincorsa per poter volare.\nÈ molto grande!,Los aviones necesitan\ncoger mucha carrerilla\nantes de despegar. ¡Este\nlugar es enorme!
OT_CMM_0630,,ジメンガ　スコシ\nモリアガッテイル\nソノブン\nミハラシハ　イイラシイ,A place that sticks\nout of the ground a\nlittle so you can\nget a better view.,Un endroit qui s'élève un \npeu pour avoir un meilleur\npanorama.,"Ein Ort, der etwas erhöht\nist, damit du einen\nbesseren Überblick\nbekommst.",Un posto dove poter salire\nper avere una vista\nmigliore.,Un lugar que sobresale un\npoco del suelo para que\ntengas mejores vistas.
OT_CMM_0631,,チキュウデ　イチバン\nテゴワカッタ　モノ\nキヤラ　ツチヤラ\nイロイロ　トラレテ\nスコシ　サビシソウダ,The toughest object\non Earth to roll\nup. It lost trees\nand topsoil and\nlooks a little sad.,L'objet le plus dur\nà faire rouler sur Terre.\nLes arbres et le sol\nont disparu et ça\nsemble un peu triste.,Das schwerste Objekt der\nErde zum Aufrollen. Er\nhat Bäume und Erdboden\nverloren und sieht etwas\ntraurig aus.,"L'oggetto più difficile da\nraccogliere di tutta la\nTerra. Ha perso tutti gli\nalberi e il terriccio, e\nora ha un aspetto triste.",El objeto más difícil de\narrollar de la Tierra. Ha\nperdido árboles y suelo y\nparece un poco triste.
OT_CMM_0632,,,,,,,
OT_CMM_0633,,ナカナカ　ヌケナイ\nトテモ　オオキナ　カブ\nコシヲ　イタメルノデ\nムリハ　シナイホウガイイ,A big radish that\nis very hard to\npull out. Don't\nhurt your back\nby pulling this!,Un gros radis qui est\ntrès dur à déterrer.\nNe vous faites pas mal\nau dos en le tirant !,"Eine riesige Rübe, die\nsich schwer rausziehen\nlässt. Verrenke dir dabei\nnicht den Rücken!",Una grossa radice molto\ndifficile da estirpare.\nNon farti male alla\nschiena mentre ci provi!,Un gran rábano muy\ndifícil de arrancar del\nsuelo. ¡No te hagas daño\nen la espala tirando de\nél!
OT_CMM_0634,,イベントガ　アルタビニ\nナニカヲ　カザラレル,This is decorated\nevery time there is\nan event.,C'est décoré à\nchaque fois qu'il y a\nun évènement.,"Immer, wenn ein Ereignis\nansteht, wird er\ngeschmückt.",Viene decorato per\nqualsiasi evento.,Se decora cada vez que hay\nuna celebración.
OT_CMM_0635,,スゴク　デカイノデ\nイッシュン　ドウヤッテ\nタベヨウカ　マヨウガ\nミホンナノデ\nタベラレマセン,Yummy! Actually\nthis is just a\ndisplay. You can't\neat it!,"Miam ! En fait, c'est juste\nune présentation. On ne\npeut pas en manger !","Lecker! Das heißt, das\nhier ist eigentlich nur\nReklame. Das kannst du\nnicht essen!",Slurp! In realtà è fatto\ndi plastica. Non si\nmangia!,¡Ñam! La verdad es que\nesto es solo de pega.\n¡No te lo puedes comer!
OT_CMM_0636,,フタツノ　アジヲ\nイッペンニ\nタノシミタイトキ\nコレヲ　エラブヨウダ,You can enjoy two\nflavors at the same\ntime. Amazing!,Vous pouvez manger\ndeux parfums à la\nfois. Incroyable !,Zwei Sorten gleichzeitig.\nToll!,Due gusti sullo stesso\ncono? Strabiliante!,Puedes disfrutar de dos\nsabores a la vez.\n¡Asombroso!
OT_CMM_0637,,ピンクイロノ\nカワイイ　ソフトクリーム\nチョッピリ　スッパイ\nハツコイノ　アジラシイ,Pink ice-cream.\nWe heard that cute\ngirls love this.,De la glace rose.\nOn dit que les filles\nl'adorent.,Rosa Eis. Niedliche\nMädchen stehen angeblich\ndarauf.,Un gelato rosa. Abbiamo\nsentito dire che le\nragazze lo adorano.,Helado rosa. Dicen que a\nlas niñas presumidas les\nencanta.
OT_CMM_0638,,ナカハ　イロトリドリデ\nナンダカ　オイシソウ\nレイトウ　センモンナノデ\nジュースヲ　イレテモ\nアイスニ　ナッテシマウ,There are many\ndifferent colored\nthings inside. Very\ntasty.,Il y a beaucoup de choses\ncolorées différentes à \nl'intérieur. C'est délicieux.,Darin gibt es viele\nDinge in unterschiedlichen\nFarben. Das schmeckt gut.,"Contiene tante cose di\nvari colori, e tutte quante\nbuonissime.",Hay muchas cosas de\ndiferentes colores dentro.\nEstán muy ricas.
OT_CMM_0639,,ヤタラ　デッカイノデ\nナニヲ　キタイシテカ\nコンナナマエガ　ツイタガ\nトクニナニモ\nウマレテ　コナカッタヨウダ,"A really big peach,\nbut there is\nnothing unusual\ninside.","Une très grosse pêche,\nmais il n'y a rien\nd'inhabituel dedans.","Ein echt großer Pfirsich,\naber innen ist er ganz\nnormal.","È una pesca enorme, ma\nnon contiene niente di\nstrano.","Un melocotón enorme,\npero dentro no tiene\nnada del otro mundo."
OT_CMM_0640,,シャリンガ　ツイテイルノデ\nカンタンニ　ウゴカセルガ\nカッテニ　モッテイッテハ\nイケナイヨウダ,This is easy to\nmove around\nbecause it has\nwheels.,C'est très facile à déplacer \nparce qu'il y a des roues.,"Er kann leicht bewegt\nwerden, denn er hat Räder.",È facile da spostare\nperché ha le ruote.,Es fácil de mover porque\ncuenta con ruedas.
OT_CMM_0641,,ナンデモ　スキナモノヲ\nナラベタライイガ\nワイセツブツハ\nナラベテハイケナイ,"You can put\nanything you like\nhere, except\nnaughty things.","Vous pouvez mettre tout\nce que vous voulez ici,\nsauf des choses osées.","Hier kannst du alles\nzeigen, was du willst,\nnur nichts Unanständiges.","Ci si può attaccare di\ntutto, tranne le cose\nvietate.","Aquí puedes poner todo lo\nque quieras, excepto cosas\nobscenas."
OT_CMM_0642,,ココデ　マッテイレバ\nキマッタジカンニ\nバスガクル　ノルバショト\nオリルバショハ\nチガウノデ　チュウイ,Wait here to get on\nthe bus. The place\nyou get off is\ndifferent.,Attendez ici pour monter\ndans le bus. L'endroit où\nvous descendez est\ndifférent.,"Warte hier, wenn du mit\ndem Bus fahren willst. Der\nOrt, wo du aussteigst, ist\nanderswo.","Qui la gente aspetta di\nsalire sull'autobus, per\npoi scendere in un posto\ndiverso.",Espera aquí para subir al\nautobús. El lugar en el\nque te bajes será muy\ndistinto.
OT_CMM_0643,,ハルニ　ハナガサク　キデ\nニッポンジンノ　ココロ\nシタニハ　アルモノガ\nウマッテイルラシイ,The flowers on this\ntree bloom in\nspring. Very\npopular in Japan.,Les fleurs de cet\narbre sortent au\nprintemps. Ils sont très\npopulaires au Japon.,Die Blüten dieses Baumes\nblühen im Frühling. Er ist\nin Japan sehr beliebt.,Quest'albero fiorisce in\nprimavera ed è molto\npopolare in Giappone.,Las flores de este árbol\nsalen en primavera. Es muy\npopular en Japón.
OT_CMM_0644,,ヒトノ　カオジャシンガ\nイクツモ　ハッテアル\nハナニ　ガビョウトカハ\nモノスゴク　オコラレル,Many pictures are\nstuck to this\nboard. People get\nangry when you\ntry to blow your\nnose with them!,De nombreuses photos\nsont affichées sur ce\npanneau. Les gens se \nfâchent si vous \nessayez de vous \nmoucher avec !,"An dieser Wand sind viele\nBilder befestigt. Wenn man\nversucht, sich damit die\nNase zu putzen, werden die\nLeute wütend!",Su questa bacheca ci sono\ntante foto. La gente si\narrabbia se provi a usarle\nper soffiarti il naso.,En este tablón se pegan\nmuchas fotos. La gente se\nenfada si te intentas\nsonar la nariz con ellas.
