englishName,monoNameIndex,pickupSize,volume,volumeRate,pickupVolumePenalty,pickupVolume,alpha,price,sort,targetCode,targetCount,parentCode,category,categoryForRank,size,isRare,semi,ride,scissor,shadow,unit,catchCountType,cowType,scream,anim,dummyHit,roll,noCrash,human,escape,matrixType,goldStar,voidMdl,wndDispPrio,diResultSnap,diThrough,thin,countStyle,creator,version
Mahjong Tile East,1807,51,5.85E-06,1,0.8000000119,0.000004679766131,1,0,22,0,1,0,17,17,1,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mahjong Tile South,1808,51,5.85E-06,1,0.8000000119,0.000004679766131,1,0,23,0,1,0,17,17,1,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mahjong Tile West,1809,51,5.85E-06,1,0.8000000119,0.000004679766131,1,0,24,0,1,0,17,17,1,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mahjong Tile North,1810,51,5.85E-06,1,0.8000000119,0.000004679766131,1,0,25,0,1,0,17,17,1,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mahjong Tile Haku,1811,51,5.85E-06,1,0.8000000119,0.000004679766131,1,0,26,0,1,0,17,17,1,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TV,1812,1313,0.2820885479,1,0.6000000238,0.1692531355,1,50000,13,0,1,0,23,23,4,0,0,0,1,0,4,1,0,54272,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Big Protractor,1813,535,0.003044182435,1,0.8000000119,0.002435345984,1,3200,12,0,1,0,40,40,3,0,0,0,1,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Big Triangle Ruler,1814,539,0.002957048593,1,0.6000000238,0.001774229226,1,3400,14,0,1,0,40,40,3,0,0,0,1,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Big Compass,1815,532,0.002336289966,1,1.200000048,0.002803548071,1,3800,58,0,1,0,11,11,3,0,0,0,1,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cleaning Bucket,1816,702,0.01338387746,1,0.400000006,0.005353551065,1,0,21,0,1,0,8,8,3,0,0,0,1,0,19,1,0,59392,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hammer,1817,166,0.0001465132518,1,0.8000000119,0.0001172106032,1,0,9999,0,1,1276,16,16,1,0,0,0,0,0,6,1,0,59904,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
Bento Lunch,1818,271,0.000611475436,1,0.400000006,0.0002445901781,1,0,11,0,1,0,3,3,2,0,0,0,0,0,21,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Big Bento Lunch,1819,448,0.002316977596,1,0.400000006,0.0009267910522,1,0,12,0,1,0,3,3,3,0,0,0,0,0,21,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Sandwich,1820,185,0.000402588601,1,0.400000006,0.0001610354428,1,80,13,0,1,0,3,3,1,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Straw Mat,1821,1603,0.003628999926,1,2,0.007257999852,1,1200,52,0,1,0,20,20,5,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Water Canteen,1822,422,0.001403124654,1,0.5,0.0007015623269,1,800,12,0,1,0,18,18,3,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Pancake,1823,312,0.002882794244,1,0.8000000119,0.00230623543,1,600,74,0,3,0,4,4,2,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Baumkuchen Cake,1824,392,0.006998394616,1,0.8000000119,0.005598715776,1,0,77,0,1,0,4,4,2,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Curry Roux,1825,420,0.002378291916,1,0.6000000238,0.001426975206,1,3200,46,0,1,0,3,3,3,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Okonomiyaki,1826,258,0.0004947705893,1,0.5,0.0002473852946,1,600,14,0,1,0,5,5,2,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Corn,1827,366,0.004017795902,1,0.200000003,0.0008035591923,1,260,17,0,1,0,1,1,2,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Melon Bread,1828,218,0.004566233139,1,0.400000006,0.001826493283,1,0,72,0,1,0,4,4,2,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Chocolate Bread,1829,222,0.0002659740567,1,0.400000006,0.0001063896243,1,0,73,0,1,0,4,4,2,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Strawberry Parfait,1830,453,0.00217738701,1,0.6000000238,0.001306432258,1,650,67,0,1,0,4,4,3,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Chocolate Parfait,1831,424,0.001926176599,1,0.400000006,0.0007704706512,1,700,66,0,1,0,4,4,3,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Frozen Yogurt Cone,1832,266,0.00174123724,1,0.400000006,0.0006964949063,1,0,14,0,1,0,36,36,2,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Twin Pop,1833,218,0.0008279919857,1,0.8000000119,0.0006623935984,1,100,12,0,1,0,36,36,2,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Ice Cream Cone,1834,257,0.00158506108,1,0.6000000238,0.0009510366857,1,200,13,0,1,0,36,36,2,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Sweet Bean Pastry,1835,246,0.001189029543,1,0.6000000238,0.000713417754,1,80,57,0,1,0,4,4,2,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Gyoza Dumplings,1836,64,1.14E-05,1,0.8000000119,0.00000911830516,1,0,50,0,1,0,3,3,1,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Plastic Railroad,1837,172,4.61E-05,1,2,0.0000922424806,1,0,30,0,1,0,16,16,1,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
Plastic Railroad Curve,1838,172,5.29E-05,1,0.8000000119,0.00004234854777,1,0,30,0,1,0,16,16,1,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
Model Train,1839,169,0.0001818676246,1,0.6000000238,0.0001091205791,1,0,30,0,1,0,16,16,1,0,0,1,0,0,4,1,0,26624,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Model Carriage,1840,166,0.0001508806745,1,0.6000000238,0.00009052840829,1,0,30,0,1,0,16,16,1,0,0,1,0,0,4,1,0,26624,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Red Circle Toy Block,1841,97,2.77E-05,1,0.6000000238,0.00001660532464,1,0,20,0,1,0,16,16,1,0,0,0,1,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
Blue Circle Toy Block,1842,97,2.77E-05,1,0.6000000238,0.00001660532464,1,0,20,0,1,0,16,16,1,0,0,0,1,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
Yellow Square Toy Block,1843,130,7.60E-05,1,0.8000000119,0.00006079488175,1,0,20,0,1,0,16,16,1,0,0,0,1,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
Red Square Toy Block,1844,130,7.60E-05,1,0.8000000119,0.00006079488175,1,0,20,0,1,0,16,16,1,0,0,0,1,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
Blue Triangle Toy Block,1845,117,7.37E-05,1,0.8000000119,0.00005892208516,1,0,20,0,1,0,16,16,1,0,0,0,1,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
Yellow Triangle Toy Block,1846,117,7.37E-05,1,0.8000000119,0.00005892208516,1,0,20,0,1,0,16,16,1,0,0,0,1,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
Toy Robot,1847,269,0.002847599797,1,0.8000000119,0.002278079872,1,6000,50,0,1,0,16,16,2,0,0,0,1,0,14,1,0,17664,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Wooden Horse,1848,2059,0.4281582236,1,0.5,0.2140791118,1,0,50,0,1,0,16,16,5,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glue,1849,74,2.56E-05,1,0.8000000119,0.00002048000054,1,0,13,0,1,0,11,11,1,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
Red Pen Box,1850,298,0.000699999975,1,0.8000000119,0.0005599999884,1,0,33,0,1,0,11,11,2,0,0,0,0,0,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Triangle Ruler,1851,95,9.14E-06,1,1,0.000009141302144,1,0,13,0,1,0,40,40,1,0,1,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
Protractor,1852,83,7.61E-06,1,0.8000000119,0.000006086761732,1,0,11,0,1,0,40,40,1,0,1,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
Red Dress Pin,1853,27,1.35E-06,1,5,0.00000675899571,1,0,15,0,1,0,81,81,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Green Dress Pin,1854,27,1.35E-06,1,5,0.00000675899571,1,0,16,0,1,0,81,81,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Pin Cushion,1855,138,0.0001179749088,1,0.5,0.00005898745439,1,0,18,0,1,0,81,81,1,0,0,0,1,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Lighter,1856,72,1.05E-05,1,0.6000000238,0.000006299277152,1,0,25,0,1,0,20,20,1,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Green Candle,1857,37,3.87E-06,1,1.799999952,0.000006963705434,1,0,21,0,1,0,34,34,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Orange Candle,1858,37,3.87E-06,1,1.799999952,0.000006963705434,1,0,22,0,1,0,34,34,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Green Clip,1859,45,5.88E-06,1,0.8000000119,0.000004704075834,1,0,16,0,1,0,11,11,0,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Red Clip,1860,45,5.88E-06,1,0.8000000119,0.000004704075834,1,0,17,0,1,0,11,11,0,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Giant Hot Pot,1861,1408,0.2236263007,1,0.6000000238,0.1341757857,1,0,43,0,1,0,5,5,4,0,0,0,0,0,21,1,0,60160,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Almond,1862,38,3.47E-06,1,2,0.000006935091733,1,0,18,0,1,0,26,26,0,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Acorn,1863,35,4.19E-06,1,1,0.000004188615549,1,0,21,0,1,0,63,63,0,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Clover,1864,43,0.0002713390568,1,0.200000003,0.00005426781216,1,0,22,0,1,0,63,63,0,1,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Jigsaw Piece,1865,22,2.29E-06,1,1.799999952,0.000004126700996,1,0,18,0,1,0,16,16,0,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Sunflower Seed,1866,32,1.85E-06,1,2.599999905,0.000004816354595,1,0,17,0,1,0,26,26,0,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Bottle Cap,1867,39,4.66E-06,1,1,0.000004655253633,1,0,21,0,1,0,6,6,0,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Coffee Bean,1868,22,8.71E-07,1,3,0.000002612615617,1,0,16,0,1,0,26,26,0,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Key,1869,62,1.14E-05,1,4.400000095,0.00005017910334,1,0,30,0,1,0,20,20,1,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Bicycle Lock,1870,51,3.74E-06,1,0.3000000119,0.000001121608647,1,0,30,0,1,0,20,20,1,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Lock,1871,58,1.03E-05,1,0.6000000238,0.000006203399854,1,0,30,0,1,0,20,20,1,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Combination Lock,1872,76,2.03E-05,1,0.6000000238,0.00001218359879,1,0,30,0,1,0,20,20,1,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sumo Ring,1873,10435,85.41430664,1,0.5,42.70715332,1,0,27,0,1,0,15,15,6,0,0,0,0,0,9,1,0,46080,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sail Boat,1874,122006,134318.9688,1,0.6000000238,80591.38445,1,0,11,0,1,0,83,83,7,0,0,0,0,0,13,1,0,26112,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Pirate Ship,1875,83650,4991.443359,1,0.8000000119,3993.154747,1,0,13,0,1,0,83,83,7,1,0,0,1,0,13,1,0,26112,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Souvenir Shelf,1876,2104,0.4179941118,1,0.8000000119,0.3343952944,1,0,30,0,1,0,55,55,5,0,0,0,1,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Souvenir Rack,1877,2056,0.2902249098,1,0.400000006,0.1160899656,1,0,30,0,1,0,55,55,5,0,0,0,1,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Food Court,1878,8414,59.34730148,1,0.6000000238,35.6083823,1,0,30,0,1,0,55,55,6,0,0,0,0,0,11,1,0,28160,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Souvenir Shop,1879,8414,59.34730148,1,0.6000000238,35.6083823,1,0,30,0,1,0,55,55,6,0,0,0,0,0,11,1,0,28672,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Information,1880,6503,17.10567284,1,0.8000000119,13.68453847,1,0,32,0,1,0,56,56,6,0,0,0,0,0,11,1,0,33792,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Speaker,1881,5466,3.214283705,1,0.8000000119,2.571427002,1,0,20,0,1,0,28,28,12,0,0,0,0,0,6,1,0,44544,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Big Bear Bus,1882,3812,2.455662489,1,0.5,1.227831244,1,0,42,0,1,0,66,66,12,0,0,1,1,0,4,1,1,21248,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
Safari Bus Stop,1883,3117,1.183137894,1,0.8000000119,0.946510329,1,0,31,0,1,0,59,59,12,0,0,0,1,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Observatory,1884,11970,120.9842148,1,0.6000000238,72.59053175,1,0,33,0,1,0,56,56,6,0,0,0,0,0,19,1,0,34048,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Railing,1885,4205,0.8255867958,1,0.8000000119,0.6604694465,1,0,42,0,1,0,57,57,12,0,0,0,1,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Monkey Mountain,1886,2831,0.6672078371,1,0.400000006,0.2668831388,1,0,33,0,1,0,62,62,5,0,0,0,1,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zoo Map,1887,3411,0.6977079511,1,0.8000000119,0.5581663692,1,0,31,0,1,0,62,62,12,0,0,0,1,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zoo Guide Arrow,1888,3517,1.618962646,1,0.3000000119,0.485688813,1,0,32,0,1,0,62,62,12,0,0,0,1,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Safari Bus,1889,8962,61.9757576,1,0.6000000238,37.18545604,1,0,43,0,1,0,66,66,6,0,0,0,1,0,4,1,0,21760,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reeds,1890,3362,1.184452057,1,0.5,0.5922260284,1,0,28,0,1,0,63,63,12,0,0,0,1,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zoo Flag,1891,6202,0.5837645531,1,1,0.5837645531,1,0,27,0,1,0,53,53,6,0,0,0,1,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Farm Railing,1892,4005,1.64959228,1,0.6999999881,1.154714577,1,0,43,0,1,0,57,57,12,0,0,0,1,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Kiddy Zone,1893,2690,0.374764353,1,0.8000000119,0.2998114869,1,0,34,0,1,0,62,62,5,0,0,0,1,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Amazon Zone,1894,2690,0.373850435,1,0.8000000119,0.2990803525,1,0,35,0,1,0,62,62,5,0,0,0,1,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Farm Zone,1895,2690,0.3743866086,1,0.8000000119,0.2995092913,1,0,36,0,1,0,62,62,5,0,0,0,1,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Arctic Zone,1896,3910,2.251826286,1,0.400000006,0.9007305279,1,0,37,0,1,0,62,62,12,0,0,0,1,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Safari Zone,1897,5244,5.852990627,1,0.8000000119,4.682392572,1,0,38,0,1,0,62,62,12,0,0,0,1,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zoo Street Lamp,1898,3194,1.881599784,1,0.8000000119,1.50527985,1,0,36,0,1,0,34,34,12,0,0,0,1,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Classroom Calligraphy,1899,250,0.000486903009,1,6,0.002921418054,1,0,48,0,1,0,11,11,2,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Bulletin Board Note,1900,5000,0.002076441189,1,0.8000000119,0.001661152976,1,0,9999,0,1,0,0,48,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Bulletin Board Note,1901,5000,0.09139627963,1,0.8000000119,0.0731170248,1,0,9999,0,1,0,0,48,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Bulletin Board Note,1902,5000,0.001947545446,1,0.8000000119,0.00155803638,1,0,9999,0,1,0,0,48,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Bulletin Board Note,1903,5000,0.001947545446,1,0.8000000119,0.00155803638,1,0,9999,0,1,0,0,48,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Bulletin Board Note,1904,5000,0.001947545446,1,0.8000000119,0.00155803638,1,0,9999,0,1,0,0,48,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Bulletin Board Note,1905,5000,0.001947545446,1,0.8000000119,0.00155803638,1,0,9999,0,1,0,0,48,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Post,1906,4200,1.431020617,1,0.6000000238,0.8586124046,1,0,44,0,1,0,57,57,12,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Kiddy Fence,1907,1208,0.005126047879,1,0.8000000119,0.004100838365,1,0,45,0,1,0,57,57,4,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Handrail,1908,4203,2.478574514,1,0.5,1.239287257,1,0,46,0,1,0,57,57,12,0,0,0,1,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sunny Savanna Gate,1909,8308,7.701739788,1,0.8000000119,6.161391922,1,0,24,0,1,0,58,58,6,0,0,0,1,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Petting Zoo Gate,1910,6641,4.513888836,1,0.400000006,1.805555561,1,0,25,0,1,0,58,58,6,0,0,0,1,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Tropical Jungle Gate,1911,7208,9.957537651,1,0.2599999905,2.588959694,1,0,26,0,1,0,58,58,6,0,0,0,1,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"""Mother"" Sign'",1912,5727,5.444495201,1,0.400000006,2.177798113,1,0,41,0,1,0,62,62,12,0,0,0,1,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"""Nature"" Sign'",1913,6107,6.655090332,1,0.4499999881,2.99479057,1,0,42,0,1,0,62,62,6,0,0,0,1,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"""Memorial"" Sign'",1914,4914,3.300695896,1,0.400000006,1.320278378,1,0,43,0,1,0,62,62,12,0,0,0,1,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"""Movement"" Sign'",1915,4914,3.382290363,1,0.4600000083,1.555853595,1,0,44,0,1,0,62,62,12,0,0,0,1,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"""Thing"" Sign'",1916,4914,3.455817699,1,0.4699999988,1.624234315,1,0,45,0,1,0,62,62,12,0,0,0,1,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"""Park"" Sign'",1917,4914,3.455817699,1,0.4699999988,1.624234315,1,0,46,0,1,0,62,62,12,0,0,0,1,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Pink Origami Crane,1918,173,0.002750635147,1,0.3000000119,0.0008251905769,1,0,31,0,1,0,79,79,1,0,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Yellow Origami Crane,1919,173,0.002750635147,1,0.3000000119,0.0008251905769,1,0,32,0,1,0,79,79,1,0,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Green Origami Crane,1920,173,0.002750635147,1,0.3000000119,0.0008251905769,1,0,33,0,1,0,79,79,1,0,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Blue Origami Crane,1921,173,0.002750635147,1,0.3000000119,0.0008251905769,1,0,34,0,1,0,79,79,1,0,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Red Origami Crane,1922,173,0.002750635147,1,0.3000000119,0.0008251905769,1,0,35,0,1,0,79,79,1,0,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Purple Origami Crane,1923,173,0.002750635147,1,0.3000000119,0.0008251905769,1,0,36,0,1,0,79,79,1,0,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
White Origami Crane,1924,173,0.002750635147,1,0.3000000119,0.0008251905769,1,0,37,0,1,0,79,79,1,0,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
50 Origami Cranes,1925,500,0.005785563495,1,0.3000000119,0.001735669117,1,0,38,1918,50,0,79,79,3,0,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Origami Samurai,1926,90,1.55E-05,1,0.3000000119,0.000004664736665,1,0,41,0,1,0,16,16,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Origami Samurai Helmet,1927,104,7.38E-05,1,0.3000000119,0.00002212861815,1,0,42,0,1,0,16,16,1,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Paper Airplane,1928,173,0.0001968592842,1,0.3000000119,0.0000590577876,1,0,44,0,1,0,79,79,1,0,0,1,1,0,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Rose,1929,321,0.002833838342,1,0.400000006,0.001133535354,1,150,71,0,1,0,27,27,2,0,0,0,1,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0
Big Origami Crane,1930,650,0.0429786779,1,0.3000000119,0.01289360388,1,0,41,0,1,0,79,79,3,0,0,0,1,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
TV Stand,1931,1208,0.07938055694,1,0.8000000119,0.0635044465,1,9000,14,0,1,0,23,23,4,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Kitsune Udon,1932,398,0.002787013538,1,0.8000000119,0.002229610864,1,550,34,0,1,0,5,5,2,0,0,0,0,0,21,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Remote Control,1933,184,0.0001665247401,1,1,0.0001665247401,1,0,12,0,1,0,42,42,1,0,0,0,1,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Table,1934,1652,0.1628551036,1,0.6000000238,0.09771306605,1,15000,38,0,1,0,23,23,5,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HB Pencil,1935,79,7.25E-06,0.6999999881,1.200000048,0.000008703242002,1,0,25,0,1,0,11,11,1,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
Thread (Red & White),1936,84,1.55E-05,1,0.5,0.000007731263395,1,0,11,0,1,0,81,81,1,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Thread (Navy),1937,84,1.55E-05,1,0.5,0.000007731263395,1,0,12,0,1,0,81,81,1,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Thread (Green),1938,107,4.78E-05,1,0.6999999881,0.00003345928142,1,0,13,0,1,0,81,81,1,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
